Song_Name,Matched_Name,Ratio_Value,song_name,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,Rank,Year,Billboard Song Name
september morn,september,78,September,0.174,0.6890000000000001,0.912,0.00024300000000000002,9,0.298,-3.673,1,0.0302,125.94,4,0.982,6,1988,so emotional
december,september,71,September,0.174,0.6890000000000001,0.912,0.00024300000000000002,9,0.298,-3.673,1,0.0302,125.94,4,0.982,7,1988,heaven is a place on earth
time passages,messages,76,Messages,0.007790000000000002,0.608,0.7040000000000001,0.0287,1,0.057999999999999996,-9.78,1,0.0327,129.594,4,0.899,8,1988,couldve been
rise,rise,100,Rise,0.32299999999999995,0.69,0.784,0.0,1,0.203,-4.6530000000000005,1,0.032,106.066,4,0.669,9,1988,hands to heaven
rise,rise,100,Rise,0.32299999999999995,0.69,0.784,0.0,1,0.203,-4.6530000000000005,1,0.032,106.066,4,0.669,10,1988,roll with it
dont bring me down,dont let me down,76,Don't Let Me Down,0.157,0.532,0.8690000000000001,0.0050799999999999994,11,0.136,-5.093999999999999,1,0.172,159.803,4,0.42200000000000004,11,1988,one more try
dont get me wrong,dont let me down,79,Don't Let Me Down,0.157,0.532,0.8690000000000001,0.0050799999999999994,11,0.136,-5.093999999999999,1,0.172,159.803,4,0.42200000000000004,12,1988,wishing well
promises,promise,93,Promise,0.40299999999999997,0.764,0.7390000000000001,0.0,1,0.0821,-6.4220000000000015,1,0.0574,132.995,4,0.77,13,1988,anything for you
promise,promise,100,Promise,0.40299999999999997,0.764,0.7390000000000001,0.0,1,0.0821,-6.4220000000000015,1,0.0574,132.995,4,0.77,14,1988,the flame
promise,promise,100,Promise,0.40299999999999997,0.764,0.7390000000000001,0.0,1,0.0821,-6.4220000000000015,1,0.0574,132.995,4,0.77,15,1988,get outta my dreams get into my car
get used to it,we used to wait,83,We Used To Wait,0.0771,0.573,0.645,0.0148,8,0.105,-7.2479999999999976,1,0.0277,120.765,4,0.478,16,1988,seasons change
how much i feel,how u feelin,74,How U Feelin?,0.215,0.78,0.647,0.0,2,0.0605,-6.507999999999999,1,0.267,115.928,4,0.3,17,1988,is this love
how you gonna see me now,how you like me now,74,How You Like Me Now,0.000973,0.647,0.71,0.703,0,0.0777,-4.692,1,0.028999999999999998,110.059,4,0.268,18,1988,wild wild west
how do you like me now,how you like me now,93,How You Like Me Now,0.000973,0.647,0.71,0.703,0,0.0777,-4.692,1,0.028999999999999998,110.059,4,0.268,19,1988,pour some sugar on me
double vision,double down,75,Double Down,0.011000000000000001,0.637,0.636,0.00139,0,0.0706,-4.675,0,0.109,75.27600000000002,4,0.7879999999999999,20,1988,ill always love you
everytime i think of you,every time i look for you,78,Every Time I Look For You,0.0019,0.522,0.9520000000000001,0.0,11,0.37,-2.915,1,0.045,128.187,4,0.614,21,1988,man in the mirror
everything i do i do it for you,every time i look for you,71,Every Time I Look For You,0.0019,0.522,0.9520000000000001,0.0,11,0.37,-2.915,1,0.045,128.187,4,0.614,22,1988,shake your love
every time i close my eyes,every time i look for you,71,Every Time I Look For You,0.0019,0.522,0.9520000000000001,0.0,11,0.37,-2.915,1,0.045,128.187,4,0.614,23,1988,simply irresistible
i got my mind made up you can get it girl,got my name changed back,52,Got My Name Changed Back,0.0189,0.639,0.871,0.00463,9,0.0439,-5.774,1,0.044000000000000004,99.075,4,0.812,24,1988,hold on to the nights
dont stop til you get enough,dont stop til you get enough  single version,78,Don't Stop 'Til You Get Enough - Single Version,0.126,0.878,0.821,0.0461,11,0.183,-9.875,1,0.08900000000000001,118.881,4,0.9470000000000001,25,1988,hungry eyes
bad case of loving you doctor doctor,ill be loving you forever,56,I'll Be Loving You (Forever),0.282,0.598,0.282,0.0,11,0.105,-17.227,1,0.0256,134.70600000000002,4,0.305,26,1988,shattered dreams
ill be loving you forever,ill be loving you forever,100,I'll Be Loving You (Forever),0.282,0.598,0.282,0.0,11,0.105,-17.227,1,0.0256,134.70600000000002,4,0.305,27,1988,father figure
somewhere in the night,somewhere in between,76,Somewhere In Between,0.589,0.777,0.805,0.00253,0,0.10400000000000001,-5.888999999999999,1,0.0309,118.06200000000001,4,0.889,28,1988,naughty girls need love too
weve got tonight,weve got tonight,100,We've Got Tonight,0.767,0.5429999999999999,0.22699999999999998,4.29e-05,8,0.10300000000000001,-11.247,1,0.0298,123.54799999999999,4,0.292,29,1988,a groovy kind of love
weve got tonight,weve got tonight,100,We've Got Tonight,0.767,0.5429999999999999,0.22699999999999998,4.29e-05,8,0.10300000000000001,-11.247,1,0.0298,123.54799999999999,4,0.292,30,1988,love bites
dance the night away,rage the night away,87,Rage the Night Away,0.00443,0.696,0.857,0.004529999999999999,10,0.207,-4.566,0,0.0427,128.006,4,0.196,31,1988,endless summer nights
rub you the right way,rage the night away,70,Rage the Night Away,0.00443,0.696,0.857,0.004529999999999999,10,0.207,-4.566,0,0.0427,128.006,4,0.196,32,1988,foolish beat
dancin shoes,dancing shoes,96,Dancing Shoes,0.141,0.594,0.415,1.58e-06,7,0.105,-6.99,1,0.0277,138.032,4,0.205,33,1988,where do broken hearts go
the boss,the boss,100,The Boss,0.602,0.746,0.484,0.00824,1,0.0576,-9.613999999999999,1,0.0434,97.92299999999999,4,0.606,34,1988,angel
the boss,the boss,100,The Boss,0.602,0.746,0.484,0.00824,1,0.0576,-9.613999999999999,1,0.0434,97.92299999999999,4,0.606,35,1988,a hazy shade of winter
sail on,sail on,100,Sail On,0.33299999999999996,0.32299999999999995,0.59,0.0,2,0.10300000000000001,-6.372000000000001,1,0.0328,155.659,4,0.28300000000000003,36,1988,the way you make me feel
strange way,stranger,74,Stranger,0.32799999999999996,0.746,0.499,0.0,5,0.127,-6.774,0,0.0489,136.03799999999998,4,0.392,37,1988,dont worry be happy
another brick in the wall part ii,another brick in the wall pt 1,92,"Another Brick in the Wall, Pt. 1",0.937,0.617,0.0457,0.6409999999999999,0,0.0991,-26.401,1,0.0344,99.48,4,0.0967,38,1988,make me lose control
rock with you,one with you,80,One with You,1.3000000000000001e-05,0.243,0.941,0.000101,10,0.183,-6.757999999999999,0,0.17800000000000002,78.03399999999998,4,0.478,39,1988,red red wine
being with you,one with you,77,One with You,1.3000000000000001e-05,0.243,0.941,0.000101,10,0.183,-6.757999999999999,0,0.17800000000000002,78.03399999999998,4,0.478,40,1988,shes like the wind
to be with you,one with you,85,One with You,1.3000000000000001e-05,0.243,0.941,0.000101,10,0.183,-6.757999999999999,0,0.17800000000000002,78.03399999999998,4,0.478,41,1988,bad medicine
be with you,one with you,87,One with You,1.3000000000000001e-05,0.243,0.941,0.000101,10,0.183,-6.757999999999999,0,0.17800000000000002,78.03399999999998,4,0.478,42,1988,kokomo
coming up,come up,75,Come Up,0.586,0.8220000000000001,0.579,1.23e-05,8,0.11,-7.8039999999999985,0,0.262,128.018,4,0.41700000000000004,43,1988,i dont wanna go on with you like that
2 become 1,come up,59,Come Up,0.586,0.8220000000000001,0.579,1.23e-05,8,0.11,-7.8039999999999985,0,0.262,128.018,4,0.41700000000000004,44,1988,together forever
some cut,come up,67,Come Up,0.586,0.8220000000000001,0.579,1.23e-05,8,0.11,-7.8039999999999985,0,0.262,128.018,4,0.41700000000000004,45,1988,monkey
funkytown,unknown,75,Unknown,0.9590000000000001,0.41700000000000004,0.102,0.000275,6,0.8909999999999999,-16.787,1,0.0368,130.994,4,0.0863,46,1988,devil inside
funkytown,unknown,75,Unknown,0.9590000000000001,0.41700000000000004,0.102,0.000275,6,0.8909999999999999,-16.787,1,0.0368,130.994,4,0.0863,47,1988,shouldve known better
the rose,the promise,84,The Promise,0.703,0.496,0.0975,0.000714,1,0.0951,-17.234,1,0.0318,141.39700000000005,4,0.36,48,1988,i dont wanna live without your love
the promise,the promise,100,The Promise,0.703,0.496,0.0975,0.000714,1,0.0951,-17.234,1,0.0318,141.39700000000005,4,0.36,49,1988,the locomotion
escape the pina colada song,escape the pina colada song,100,Escape (The Pina Colada Song),0.35700000000000004,0.818,0.6920000000000001,9.42e-06,0,0.127,-8.79,1,0.0529,139.695,4,0.934,50,1988,what have i done to deserve this
cars,cars,100,Cars,0.00967,0.542,0.578,5.9699999999999994e-05,2,0.0674,-8.755,1,0.0404,128.0,4,0.809,51,1988,make it real
cruisin,cruise,77,Cruise,0.298,0.584,0.805,0.0,11,0.10300000000000001,-4.0569999999999995,1,0.109,74.938,4,0.89,52,1988,whats on your mind pure energy
cruise,cruise,100,Cruise,0.298,0.584,0.805,0.0,11,0.10300000000000001,-4.0569999999999995,1,0.109,74.938,4,0.89,53,1988,tell it to my heart
working my way back to youforgive me girl,walking back to georgia,56,Walking Back To Georgia,0.7759999999999999,0.685,0.445,0.000154,6,0.0953,-10.675999999999998,0,0.0393,128.042,4,0.809,54,1988,out of the blue
lost in love,lost in love,100,Lost In Love,0.177,0.8370000000000001,0.38799999999999996,0.0,9,0.157,-13.319,0,0.28,139.997,4,0.489,55,1988,dont you want me
lawyers in love,lost in love,74,Lost In Love,0.177,0.8370000000000001,0.38799999999999996,0.0,9,0.157,-13.319,0,0.28,139.997,4,0.489,56,1988,desire
ride like the wind,i like the way,75,I Like The Way,0.0333,0.6709999999999999,0.804,1.06e-06,10,0.152,-4.323,0,0.0356,120.014,4,0.618,57,1988,i get weak
upside down,upside down,100,Upside Down,0.248,0.7859999999999999,0.648,0.000156,6,0.138,-8.317,0,0.0522,102.399,4,0.652,58,1988,sign your name
please dont go,please dont go,100,Please Don't Go,0.0118,0.513,0.768,1.9399999999999997e-05,4,0.294,-4.868,0,0.0587,84.264,4,0.235,59,1988,i want to be your man
please dont go,please dont go,100,Please Don't Go,0.0118,0.513,0.768,1.9399999999999997e-05,4,0.294,-4.868,0,0.0587,84.264,4,0.235,60,1988,girlfriend
please dont go,please dont go,100,Please Don't Go,0.0118,0.513,0.768,1.9399999999999997e-05,4,0.294,-4.868,0,0.0587,84.264,4,0.235,61,1988,dirty diana
babe,bae,86,BAE,0.318,0.736,0.457,0.0,3,0.129,-6.459,0,0.183,96.964,4,0.45,62,1988,123
with you im born again,you win again,69,You Win Again,0.674,0.648,0.228,0.0,4,0.122,-12.684000000000001,1,0.0292,114.258,4,0.544,63,1988,mercedes boy
still,still,100,Still,0.532,0.5720000000000001,0.73,0.000366,11,0.226,-7.3439999999999985,1,0.0518,93.06299999999999,1,0.456,64,1988,perfect world
sexy eyes,sleepy eyes,80,Sleepy Eyes,0.0508,0.619,0.733,0.0,6,0.215,-6.699,1,0.138,97.023,4,0.493,65,1988,new sensation
biggest part of me,best part of us,79,Best Part of Us,0.142,0.76,0.679,0.0814,10,0.10099999999999999,-7.966,0,0.0354,113.98899999999999,4,0.598,66,1988,catch me im falling
this is it,this is love,73,This Is Love,5.3299999999999995e-05,0.589,0.705,1.22e-05,0,0.161,-5.2360000000000015,1,0.0292,112.402,4,0.39399999999999996,67,1988,if it isnt love
cupidive loved you for a long time,you give love a bad name,55,You Give Love A Bad Name,0.0771,0.5589999999999999,0.825,0.0,0,0.363,-10.725,0,0.0401,122.821,4,0.805,68,1988,rocket 2 u
you give love a bad name,you give love a bad name,100,You Give Love A Bad Name,0.0771,0.5589999999999999,0.825,0.0,0,0.363,-10.725,0,0.0401,122.821,4,0.805,69,1988,one good woman
lets get serious,lets get loud,76,Let's Get Loud,0.135,0.82,0.937,0.000128,5,0.35,-4.81,0,0.0551,130.993,4,0.9059999999999999,70,1988,dont be cruel
dont fall in love with a dreamer,fell in love with a girl,71,Fell In Love With A Girl,0.6759999999999999,0.235,0.977,0.00024900000000000004,0,0.8,-1.6059999999999999,1,0.141,91.929,4,0.379,71,1988,candle in the wind
fall in love with me,fell in love with a girl,77,Fell In Love With A Girl,0.6759999999999999,0.235,0.977,0.00024900000000000004,0,0.8,-1.6059999999999999,1,0.141,91.929,4,0.379,72,1988,everything your heart desires
in love with a girl,fell in love with a girl,88,Fell In Love With A Girl,0.6759999999999999,0.235,0.977,0.00024900000000000004,0,0.8,-1.6059999999999999,1,0.141,91.929,4,0.379,73,1988,say you will
coward of the county,caught up in the country,64,Caught Up In The Country,0.00719,0.564,0.904,0.0,7,0.528,-3.8080000000000003,1,0.0582,124.102,4,0.637,74,1988,i want her
caught up in you,caught up in the country,75,Caught Up In The Country,0.00719,0.564,0.904,0.0,7,0.528,-3.8080000000000003,1,0.0582,124.102,4,0.637,75,1988,pink cadillac
too hot,too hot,100,Too Hot,0.0749,0.867,0.268,1.51e-06,1,0.10800000000000001,-8.492,1,0.13,89.05,4,0.489,76,1988,fast car
take your time do it right,take me home tonight,65,Take Me Home Tonight,0.11800000000000001,0.622,0.845,0.0,1,0.0984,-5.984,1,0.0324,132.752,4,0.715,77,1988,electric blue
take me home tonight,take me home tonight,100,Take Me Home Tonight,0.11800000000000001,0.622,0.845,0.0,1,0.0984,-5.984,1,0.0324,132.752,4,0.715,78,1988,the valley road
pop muzik,oxy music,56,Oxy Music,0.18100000000000002,0.8320000000000001,0.7440000000000001,0.0025800000000000003,11,0.0612,-5.721,1,0.239,122.89399999999999,4,0.737,79,1988,dont be cruel
brass in pocket,brass monkey,67,Brass Monkey,0.00278,0.96,0.405,4.4e-06,6,0.10400000000000001,-13.435,0,0.32899999999999996,116.336,4,0.6459999999999999,80,1988,always on my mind
special lady,special affair,69,Special Affair,0.183,0.795,0.409,0.00108,9,0.11199999999999999,-10.134,0,0.0859,120.095,4,0.518,81,1988,piano in the dark
send one your love,ready for your love,76,Ready For Your Love,0.0517,0.691,0.77,0.046,5,0.335,-7.045,1,0.113,121.95,4,0.504,82,1988,when its love
the second time around,when i come around,70,When I Come Around,0.0175,0.531,0.909,0.0,11,0.231,-4.2360000000000015,1,0.034,97.546,4,0.8140000000000001,83,1988,dont shed a tear
when im back on my feet again,when i come around,60,When I Come Around,0.0175,0.531,0.909,0.0,11,0.231,-4.2360000000000015,1,0.034,97.546,4,0.8140000000000001,84,1988,well be together
what goes around comes around,when i come around,68,When I Come Around,0.0175,0.531,0.909,0.0,11,0.231,-4.2360000000000015,1,0.034,97.546,4,0.8140000000000001,85,1988,i hate myself for loving you
we dont talk anymore,i dont hurt anymore,77,I Don't Hurt Anymore,0.841,0.527,0.466,0.0,9,0.177,-7.129,0,0.0293,78.333,4,0.5379999999999999,86,1988,i dont want to live without you
heartache tonight,here tonight,83,Here Tonight,0.0144,0.517,0.7759999999999999,0.0,11,0.113,-5.271,1,0.0362,96.00200000000001,4,0.44799999999999995,87,1988,nite and day
stomp,stomp,100,Stomp,0.1,0.742,0.455,0.0,7,0.213,-13.777999999999999,1,0.0524,120.037,4,0.401,88,1988,dont you know what the night can do
tired of toein the line,the cog in the machine,67,The Cog in the Machine,0.00432,0.396,0.98,0.000288,6,0.121,-5.3729999999999976,1,0.0792,191.48,4,0.262,89,1988,one moment in time
better love next time,better in time,74,Better in Time,0.512,0.584,0.7,2.4299999999999998e-05,6,0.13,-4.251,1,0.0506,163.953,4,0.5489999999999999,90,1988,cant stay away from you
better in time,better in time,100,Better in Time,0.512,0.584,0.7,2.4299999999999998e-05,6,0.13,-4.251,1,0.0506,163.953,4,0.5489999999999999,91,1988,kissing a fool
him,hit,67,Hit,0.00116,0.342,0.888,1.18e-05,7,0.214,-4.404,1,0.0617,159.118,4,0.287,92,1988,cherry bomb
against the wind,leaf in the wind,75,Leaf In The Wind,0.968,0.304,0.0672,0.922,3,0.106,-20.575,1,0.0541,66.137,4,0.0347,93,1988,i still believe
emotional rescue,emotional  draper remix,67,Emotional - Draper Remix,0.0059,0.309,0.932,0.15,11,0.23399999999999999,-3.213,0,0.23399999999999999,174.98,4,0.29100000000000004,94,1988,i found someone
cool change,people change,75,People Change,0.884,0.374,0.276,0.0123,7,0.122,-14.945,1,0.0353,80.169,4,0.41200000000000003,95,1988,never tear us apart
pop champagne,people change,69,People Change,0.884,0.374,0.276,0.0123,7,0.122,-14.945,1,0.0353,80.169,4,0.41200000000000003,96,1988,valerie
desire,desire,100,Desire,0.000212,0.49,0.8270000000000001,0.00406,8,0.11199999999999999,-9.481,1,0.0482,108.57700000000001,4,0.626,97,1988,just like paradise
desire,desire,100,Desire,0.000212,0.49,0.8270000000000001,0.00406,8,0.11199999999999999,-9.481,1,0.0482,108.57700000000001,4,0.626,98,1988,nothin but a good time
let my love open the door,sleep on the floor,65,Sleep On The Floor,0.298,0.391,0.442,0.0,0,0.13,-8.076,1,0.0347,142.56,4,0.24600000000000002,99,1988,wait
romeos tune,romeos tune,100,Romeo's Tune,0.345,0.541,0.5539999999999999,0.0247,9,0.215,-11.914000000000001,1,0.0306,94.82600000000001,4,0.737,100,1988,prove your love
i cant tell you why,dying to tell you,67,Dying To Tell You,0.0664,0.684,0.735,0.0106,2,0.1,-5.4879999999999995,0,0.0343,115.99799999999999,4,0.32299999999999995,1,1989,look away
dont let go,dont let me go,88,Don't Let Me Go,0.0104,0.5,0.855,0.00504,8,0.165,-3.2239999999999998,1,0.0538,173.949,4,0.133,2,1989,my prerogative
dont let me get me,dont let me go,81,Don't Let Me Go,0.0104,0.5,0.855,0.00504,8,0.165,-3.2239999999999998,1,0.0538,173.949,4,0.133,3,1989,every rose has its thorn
dont do me like that,need you like that,68,Need You Like That,0.363,0.467,0.565,1.12e-06,11,0.0725,-6.276,1,0.0457,147.512,4,0.11599999999999999,4,1989,straight up
i can love you like that,need you like that,76,Need You Like That,0.363,0.467,0.565,1.12e-06,11,0.0725,-6.276,1,0.0457,147.512,4,0.11599999999999999,5,1989,miss you much
how you gonna act like that,need you like that,62,Need You Like That,0.363,0.467,0.565,1.12e-06,11,0.0725,-6.276,1,0.0457,147.512,4,0.11599999999999999,6,1989,cold hearted
shes out of my life,best day of my life,74,Best Day Of My Life,0.0525,0.6729999999999999,0.9009999999999999,0.000535,2,0.0736,-2.379,1,0.0348,100.00200000000001,4,0.503,7,1989,wind beneath my wings
best day of my life,best day of my life,100,Best Day Of My Life,0.0525,0.6729999999999999,0.9009999999999999,0.000535,2,0.0736,-2.379,1,0.0348,100.00200000000001,4,0.503,8,1989,girl you know its true
fire lake,first take,74,first take,0.015,0.423,0.536,0.0,7,0.095,-3.8,1,0.16,71.313,5,0.0895,9,1989,baby i love your wayfreebird medley
how do i make you,no one like you,69,No One Like You,0.0203,0.505,0.631,2.2100000000000002e-05,9,0.141,-10.433,0,0.038,118.178,4,0.835,10,1989,giving you the best that i got
into the night,of the night,85,Of The Night,0.0192,0.67,0.8290000000000001,0.000225,5,0.08900000000000001,-7.2,0,0.0427,125.01,4,0.349,11,1989,right here waiting
heat of the night,of the night,83,Of The Night,0.0192,0.67,0.8290000000000001,0.000225,5,0.08900000000000001,-7.2,0,0.0427,125.01,4,0.349,12,1989,waiting for a star to fall
another night,of the night,80,Of The Night,0.0192,0.67,0.8290000000000001,0.000225,5,0.08900000000000001,-7.2,0,0.0427,125.01,4,0.349,13,1989,lost in your eyes
another night,of the night,80,Of The Night,0.0192,0.67,0.8290000000000001,0.000225,5,0.08900000000000001,-7.2,0,0.0427,125.01,4,0.349,14,1989,dont wanna lose you
into the night,of the night,85,Of The Night,0.0192,0.67,0.8290000000000001,0.000225,5,0.08900000000000001,-7.2,0,0.0427,125.01,4,0.349,15,1989,heaven
misunderstanding,outstanding,67,Outstanding,0.025,0.943,0.461,0.0,5,0.0846,-6.066,1,0.115,130.002,4,0.149,16,1989,girl im gonna miss you
understanding,outstanding,75,Outstanding,0.025,0.943,0.461,0.0,5,0.0846,-6.066,1,0.115,130.002,4,0.149,17,1989,the look
an american dream,american dream,90,American Dream,0.18,0.705,0.504,0.0039299999999999995,10,0.126,-11.33,1,0.0323,133.077,4,0.177,18,1989,she drives me crazy
